dir_id|director_name|director_gender
32579|W. Thalbitzer|0
32580|Leif Folke|0
32581|Dale Jennings|0
32582|Swathy Bhaskar|0
32583|Dennis Powers|0
32584|Haridas Kesavan|0
32585|Oinam Doren|0
32586|Renji Panicker|2
32587|Delphine de Vigan|0
32588|Juan Orol|2
32589|Nancy Muqing Wu|0
32590|Carlos Navarro|2
32591|Tom Wyrsch|0
32592|Alistair Clark|0
32593|Ben Kalina|0
32594|Timothy Asch|0
32595|Al Campbell|0
32596|Jan Lenica|0
32597|Dean A. Berko|0
32598|Lejf Marcussen|0
32599|S. Pierre Yameogo|0
32600|Steve Baker|2
32601|Emmanuel Moonchil Park|2
32602|Ron Newcomb|0
32603|Albert Sole|0
32604|Gregory Alosio|0
32605|Paul Njarakkal|0
32606|Michael Kristoff|0
32607|Josh del Sol|0
32608|Fritz Genschow|2
32609|Ivan Lopez Nunez|0
32610|Martijn Maria Smits|0
32611|Hesdy Lonwijk|0
32612|Margot Schaap|0
32613|David Orr|2
32614|Brendan Cowell|2
32615|Friedrich Kirschner|0
32616|Mike Kren|0
32617|Wolke Kluppell|0
32618|Jacek Koprowicz|0
32619|Fellipe Barbosa|0
32620|Simonka de Jong|0
32621|Yuan Li|0
32622|Shana Betz|0
32623|Tom Trbovich|0
32624|Asun Mawardi|0
32625|Jorien van Nes|0
32626|Alex Lutz|2
32627|Nicolas Mezzanatto|0
32628|Axel Prahl|0
32629|Freddy Busso|0
32630|Eduardo Cemano|0
32631|Saskia Diesing|1
32632|Remco Packbiers|0
32633|Vyacheslav Plotnikov|0
32634|Pan Wenzhan|0
32635|Chris Bevan Lee|0
32636|Judi Dench|1
32637|Raymond Leblanc|0
32638|Marilia Rocha|1
32639|David Korr|0
32640|Karla Holanda|0
32641|Peter Plummer|0
32642|Andreas Pape|2
32643|Takefumi Kurashina|0
32644|Tom Lass|0
32645|Jis Joy|0
32646|Peter Shaner|0
32647|Joe Sorge|2
32648|Mitchell Kezin|0
32649|Thomas Hessmann|0
32650|Jamie Adams|0
32651|Michaela Kezele|0
32652|Gaby Hornsby|0
32653|Penny Allen|0
32654|Adam  Baran|0
32655|Tom Gianas|0
32656|Shekhar Ghosh|0
32657|Glen Kasper|0
32658|Rajkumar Kohli|2
32659|Domingos de Oliveira|2
32660|Thitipong Chaisati|0
32661|Michael Z. Wechsler|0
32662|David Firth|2
32663|Noaz Deshe|0
32664|Mauricio Abril|0
32665|Anthony Mandler|2
32666|Robert Helpmann|2
32667|William P. Cartlidge|2
32668|Gerard Barry|0
32669|Justin Cole|0
32670|Guillermo Casanova|2
32671|George Lazopoulos|0
32672|Esteban Schroeder|0
32673|Christian Camargo|2
32674|Kristoffer Borgli|0
32675|Steven Berkoff|2
32676|Karl Heinz Lotz|0
32677|Delphine Noels|0
32678|Jane Wells|1
32679|Ganesh Vinayak|0
32680|R. S. Prasanna|0
32681|Matt Hullum|0
32682|Alan Ayckbourn|0
32683|Michael Mabbott|0
32684|Drahomira Kralova|2
32685|Anatol Bogendorfer|0
32686|Horacio Alcala|0
32687|Duncan Mansfield|0
32688|Chi Po-Lin|0
32689|Raye|0
32690|Marc Dickerson|0
32691|Tobias Wiemann|0
32692|Nandan Rao|2
32693|Jeff Wood|2
32694|Li-Kong Hsu|2
32695|Wan Mohd Hafiz Wan Hussein|0
32696|Antonio Simoncini|0
32697|Luc Beraud|0
32698|Michael Kalmen|0
32699|Cary Murnion|0
32700|Sang Il Sim|0
32701|Melissa Drigeard|0
32702|Pedro Marques|0
32703|Lee Ju-hyoung|0
32704|Sabiha Sumar|0
32705|Jack Angelo|0
32706|Anna Condo|0
32707|Park Chan-kyong|0
32708|Shane Moloney|0
32709|Sergei Goncharoff|0
32710|Itsuji Itao|2
32711|Chris Brandt|0
32712|Papick Lozano|2
32713|David Sainz|0
32714|Derek Partridge|2
32715|Victor Sheridan|0
32716|Damon Beesley|0
32717|Eric Green|0
32718|Ewing Scott|2
32719|Taylor Guterson|0
32720|David Grovic|0
32721|Samuel Blain|0
32722|Tony Carney|0
32723|Frank Godwin|0
32724|Charlie McDowell|2
32725|Tate Steinsiek|0
32726|Lou Lombardo|2
32727|Takahide Hori|0
32728|John Paul|0
32729|Cheng Hong Yip|0
32730|Evan Aaronson|0
32731|Jane Cusumano|1
32732|Gunparwitt Phuwadolwisid|0
32733|Sascha Seifert|0
32734|Jennifer Kent|0
32735|Valdimar Leifsson|0
32736|Michael Schock|0
32737|Petra Lataster-Czisch|0
32738|Patrick Dahl|0
32739|Jan Musch|0
32740|Esteban Vidal|0
32741|Maria Joao Ganga|0
32742|Ilgar Safat|0
32743|Ville Lipiainen|0
32744|Robert Benfer|0
32745|O.P. Ralhan|0
32746|David Fonjallaz|0
32747|Matthew Richards|2
32748|Andrew Y-S Cheng|0
32749|Sam Anton|0
32750|John Cohen|0
32751|Marjoleine Boonstra|0
32752|Kamol Srisawat|0
32753|Ayush Raina|0
32754|Javier Polo|0
32755|Carlo Nicoletta|0
32756|Yang Woo-Seok|0
32757|Franz Marx|0
32758|Abdul Zainidi|0
32759|Andre Haguet|2
32760|Jean-Pierre Bekolo|0
32761|Emanuele Piccardo|0
32762|Bobby Razak|0
32763|Stiles White|0
32764|Valeri Chikov|0
32765|Sergey Zhigunov|2
32766|Fernando Vendrell|0
32767|Toranong Seechua|0
32768|Toshikazu Katsu|0
32769|Sheila Hayman|0
32770|Nigel Evans|0
32771|Filipa Reis|0
32772|Dan Gilroy|2
32773|Gregory W. Allen|0
32774|John W. Fredericks|0
32775|Kiwi Chow|0
32776|Dirk Jan Roeleven|0
32777|Fereidoun Hasanpour|0
32778|Gunhild Enger|0
32779|Sumat Saichur|0
32780|Salmon de Jager|0
32781|Tristan Seguela|0
32782|Julia Rufino|0
32783|Conrad Nagel|2
32784|Frode Fimland|0
32785|Basu Bhattacharya|0
32786|Julien Lasseur|0
32787|Buddy Reyes|0
32788|Dick Bower|0
32789|Jan Fethke|0
32790|Alison Swan|0
32791|Yosep Anggi Noen|0
32792|Vladimir Slavinsky|0
32793|Gerard Kikoine|0
32794|Freddie Wilkinson|0
32795|Perry Tong|0
32796|Jack Bomay|0
32797|Sunh Vasudhara|0
32798|Ratana Pestonji|0
32799|Jaran Phromransee|0
32800|Keerati Janparamakit|0
32801|Lisandro Duque Naranjo|0
32802|Boo Ji-yeong|1
32803|Herbert Morgan|0
32804|Namchoke Daengput|0
32805|Lene Gronlykke|0
32806|Willie Olwage|0
32807|Pablo Villaca|0
32808|Mark Potts|0
32809|Dan Turgeman|0
32810|Bart Winfield Sibrel|0
32811|Kohtee Aramboy|2
32812|Piero Tellini|0
32813|Worawut Thian-ngamsat|0
32814|Daniel Azancot|0
32815|Hussen Ibraheem|0
32816|Marina Seresesky|0
32817|Frantisek Vystrcil|0
32818|Yuthana Mukdasanith|0
32819|Michael R. Lawrence|2
32820|Larry Sturhahn|0
32821|Antonio Reis|0
32822|Geoffrey Jones|0
32823|Devon Gummersall|2
32824|Eli Noyes|0
32825|Edmond Levy|0
32826|Scott Gabriel|0
32827|Len Janson|0
32828|Kaj Pindal|2
32829|Trevor Greenwood|0
32830|Ron Tunis|0
32831|Joaquim Sapinho|0
32832|Charles Huguenot van der Linden|0
32833|Andre Leduc|0
32834|Barry J. Spinello|0
32835|Robin Lehman|0
32836|Manfredo Manfredi|0
32837|Adrian Belic|0
32838|Zainal Othman|0
32839|Britt Nichols|1
32840|Vitor Brandt|0
32841|Armands Zvirbulis|0
32842|Maria Leticia|0
32843|Philippe Niang|0
32844|Christian Crye|0
32845|Lawrence Kan|0
32846|James Levine|2
32847|Jason Richard Miller|0
32848|Jarin Parnsain|0
32849|Luciano Onetti|0
32850|Gijs Milius|0
32851|Solveig Nordlund|0
32852|Marcelo Leguiza|0
32853|Linda Vastrik|0
32854|Amy Schatz|1
32855|Ilo Orleans|0
32856|Trish Sie|0
32857|Rene Bjerregaard|0
32858|Boris Butakov|0
32859|Jamie Shovlin|0
32860|Brandon Sloter|0
32861|Nick Wernham|0
32862|Shinichi Nishitani|0
32863|Haruo Inoue|0
32864|Hajime Kadoi|0
32865|Ivan Peric|0
32866|P. Rajamanickam|0
32867|Ray Bengston|0
32868|Kitti Pakdeewijit|0
32869|Michael Guinzburg|0
32870|Nathaniel McCullagh|0
32871|Mike Christie|0
32872|Julia Kowalski|0
32873|Jurgen Egger|0
32874|Mohamed Amin Benamraoui|0
32875|Shahram Mokri|0
32876|Eitan Tzur|0
32877|Beatrice Moller|0
32878|Maeve Murphy|0
32879|Gajendra Ahire|0
32880|Nobuo Suiden|0
32881|Kwang-kyo Jin|0
32882|Masayuki Sakoi|0
32883|Eduard Sturmer|2
32884|Timmy Ehegotz|0
32885|John Michael Wilyat|0
32886|Brad Jones|2
32887|Dawn Gifford Engle|0
32888|David Perez|0
32889|Pavel Khvaleev|0
32890|Greg Stump|0
32891|Fran Gil-Ortega|0
32892|Fran Casanova|0
32893|Clif 'Chick' Taylor|0
32894|Phil Peel|0
32895|Allan George|0
32896|Rakesh Thind|0
32897|Liu Hui|0
32898|Per-Ingvar Tomren|0
32899|Bo Burnham|0
32900|Alexander Leith|0
32901|Sarah Jacobson|0
32902|Peter Connally|0
32903|Haolun Shu|0
32904|Ozzie Nelson|2
32905|Jason Contino|2
32906|J. K. Bharavi|0
32907|Doug Adams|0
32908|Pansha|0
32909|Yassin Salleh|0
32910|David Grifhorst|0
32911|Rolf van Eijk|0
32912|Erma Fatima|0
32913|KM Basker|0
32914|AR Sulaiman|0
32915|A R Badul|0
32916|Cesar Paes|0
32917|Victor Carrey|0
32918|Noemia Delgado|0
32919|Brando Quilici|0
32920|Gunter Otto|0
32921|Max Winston|0
32922|Michael Pearce|0
32923|Yonosuke Koike|0
32924|Brando|0
32925|Aziz Jaafar|0
32926|Hussein Haniff|0
32927|Shahrom Mohd Dom|0
32928|Zarul Al-Bakri|0
32929|Nobuaki Izaki|0
32930|Sergio Goldenberg|0
32931|Sara Colangelo|0
32932|Luiz Carlos Lacerda|0
32933|Gabriel Borgetto|0
32934|Sabine Gisiger|0
32935|Chadchai Yoodsaranee|0
32936|Kapon Thongphlap|0
32937|Rajesh. K.|0
32938|Joana Galvao|0
32939|Cris Cunningham|0
32940|Justin Simms|2
32941|Alejandro Legaspi Etchechury|0
32942|Phelim McDermott|0
32943|Stole Popov|0
32944|Janet Perlman|0
32945|William H. Macy|2
32946|Gary Grillo|0
32947|Caroline Heyward|0
32948|Eric Thiermann|0
32949|Ellie Suriati|0
32950|Dea Brokman|0
32951|Hiren Nag|0
32952|Dewitt Lee|0
32953|Raja Ahmad Alauddin|0
32954|Mat Sentol|0
32955|Lau Siu-Gwan|0
32956|Aldo Tardozzi|0
32957|Peter Sattler|0
32958|John Slattery|2
32959|Bat-Ulzii Baatar|0
32960|Pascal Cooper|2
32961|Kat Candler|0
32962|Maya Forbes|1
32963|Bo Curtis|0
32964|Marie Grahto|1
32965|Jeff Baena|2
32966|Shelly Silver|0
32967|Jeff Preiss|0
32968|R. Paul Dhillon|0
32969|Khatereh Hanachi|0
32970|Catherine Ulmer|0
32971|Frank Huguenard|0
32972|Zachary Donohue|0
32973|Tommy Bertelsen|2
32974|Ottis Rymer Snodgrass|0
32975|Scott J. Wallace|2
32976|Sonya Friedman|0
32977|Sue Marx|0
32978|Rhyena Halpern|0
32979|Lise Yasui|0
32980|Meg Partridge|0
32981|Adman Salleh|0
32982|Klaus Hundsbichler|0
32983|Wendy Girard|0
32984|Wendy L. Weinberg|0
32985|Joyce Borenstein|0
32986|Nathan Gilliss|0
32987|Joe Ripple|0
32988|Mona Lerche|1
32989|Kate Barker-Froyland|0
32990|Hilarion Banks|0
32991|Toby Ross|0
32992|Rabi Kinagi|0
32993|Margaret Lazarus|0
32994|Paul Unwin|0
32995|Nancy Dine|0
32996|Antonio Bonifacio|0
32997|Walter E. Campbell|0
32998|Chris Tashima|2
32999|Terri Randall|0
33000|John A. Alonzo|0
33001|Vivian Goffette|0
33002|Keiko Ibi|0
33003|Tracy Seretean|0
33004|Wang Jing|0
33005|Jonas Martin Larsen|0
33006|Lekh Tandon|0
33007|Leonardo Bercovici|2
33008|Zorz Skrigin|0
33009|M. Amin|0
33010|Marie Vermillard|0
33011|Terrill Lee Lankford|0
33012|Wojciech Staron|0
33013|Mark Perez|2
33014|Ismail Sasakul|0
33015|Dan Kowalski|0
33016|Sean Hanish|0
33017|Joao de Almeida e Sa|0
33018|Raja Chanda|0
33019|Doug McKeon|2
33020|Robert May|2
33021|Motiur Rahman Panu|0
33022|Pat Kiely|2
33023|Quentin Brown|0
33024|Sujit Mondal|0
33025|Stephen Alex Vasquez|0
33026|Rajib Biswas|0
33027|Thomas Atkins|2
33028|Marcin El|0
33029|Mark Gatiss|2
33030|Benjamin De Loenen|0
33031|Timothy Johnson|2
33032|A. Rahim|0
33033|M.Rajoli|0
33034|Arnaud Demuynck|0
33035|Alexei Petrov|0
33036|Erik van Schaaik|0
33037|Soumik Chattopadhaya|0
33038|Hatta Azad Khan|0
33039|Roslan Hussin|0
33040|Masaki Izuka|0
33041|Mike Reilly|0
33042|Tallulah Schwab|0
33043|Helke Misselwitz|1
33044|Erich Fleshman|0
33045|Ellen Blom|0
33046|Tony Singletary|0
33047|Emily Carmichael|0
33048|Sherry Shourds|1
33049|Eric Shook|0
33050|German Drexler|0
33051|Hans Mehringer|0
33052|Stefan Grossman|0
33053|David Field|2
33054|Peter Vacz|0
33055|Paul Guidal|2
33056|Hairie Othman|0
33057|Walter Boholst|0
33058|Lee Hyeon-jong|0
33059|Rangel Vulchanov|0
33060|Jaroslav Mach|0
33061|Theo Mezger|2
33062|Janez Lapajne|0
33063|William James Craft|0
33064|Magnus Skogsberg|0
33065|Luke Harrison|0
33066|Kamaleswar Mukherjee|0
33067|Derek W. Hayes|0
33068|John Treacy|0
33069|Stephan Meyer|0
33070|Miguel Angel Rocca|0
33071|Andre Wilkins|0
33072|Krisko Laszlo|0
33073|Cutter Hodierne|0
33074|Eskil Vogt|2
33075|Zeresenay Mehari|0
33076|Mina Dukic|0
33077|Stuart Murdoch|0
33078|Ahmad Alyaseer|0
33079|Chad Stahelski|2
33080|Yoichi Fujita|0
33081|Grace Jackson|0
33082|Christen Simon|0
33083|Takaomi Kanasaki|0
33084|Bruno Moraes Cabral|0
33085|Eric Bergkraut|0
33086|Sebastian Howard|0
33087|Duco Tellegen|0
33088|Tony Stark|0
33089|Barathi Balakumaran|0
33090|Shasha Omar|0
33091|Feroz Kader|0
33092|Jaroslava Vosmikova|0
33093|Sugumar|0
33094|Daniel Harrich|2
33095|Martijn Hullegie|0
33096|Deddy M. Borhan|0
33097|Trevor Addie|0
33098|Nesan|0
33099|Lev Atamanov|0
33100|Kim Rocco Shields|0
33101|Robbert So Kiem Hwat|0
33102|Justin Reichman|0
33103|Wojciech Nowak|0
33104|Shaun Paul Piccinino |0
33105|Guy Freeman|0
33106|Irene Turner|1
33107|Aram Phatthanakhamkoeng|0
33108|Michael Roush|0
33109|Miguel Coyula|0
33110|Turner Stewart|2
33111|Michael Bogdanov|0
33112|Lauren Wolkstein|1
33113|Udo Prinsen|0
33114|Din CJ|0
33115|Joni Mannisto|0
33116|Hannes Vartiainen|0
33117|Niko Jekkonen|0
33118|Marc Bauder|0
33119|Gregory Sheppard|0
33120|Iain Forsyth|0
33121|Asiel Norton|0
33122|Shay|0
33123|Brendan Prost|0
33124|David Teboul|0
33125|Mark Gravas|0
33126|Rocco Cesareo|0
33127|Hisashi Saito|0
33128|Omar Rojik|0
33129|Chema Garcia Ibarra|0
33130|Javier Chillon|0
33131|Barney Lee|0
33132|Roger Pomphrey|0
33133|Tina Smalcelj|0
33134|Daniel Ruczko|0
33135|David Harwell|0
33136|Syed Mohamed|0
33137|B.P. Paquette|0
33138|Susan Kaplan|1
33139|Daniel Erdelyi|0
33140|Jose Bohr|2
33141|Emile Edwin Smith|0
33142|Roger Abriol|0
33143|Martin Veyron|0
33144|Minoru Kurimura|0
33145|Ernst Moerman|0
33146|Claire Pijman|0
33147|Nathan Oldfield|0
33148|Simon de Waal|0
33149|Ger Poppelaars|0
33150|Arthur de Pins|0
33151|Antonio de Macedo|0
33152|Laurent Gorgiard|0
33153|Antoine Antin|0
33154|Guilherme Marcondes|0
33155|Rob MacGillivray|0
33156|Gonzalo Justiniano|0
33157|Brendan Ranson-Walsh|0
33158|Burt Kearns|2
33159|Don Thompson|2
33160|Xie Yi|0
33161|Bob Wynn|2
33162|Manuel Bartual|2
33163|Christian E. Klinger|0
33164|Karl Kase|0
33165|Daniel M. Smith|0
33166|Miles Roston|0
33167|Alper Caglar|0
33168|Juan Jose Segura|0
33169|Larkin McPhee|0
33170|Dimos Avdeliodis|0
33171|Geoff Bowie|0
33172|Fitz Cahall|0
33173|James Nam Gung-Fan|0
33174|Aske Bang|2
33175|Brian McGinn|2
33176|Niu Chao-Yang|0
33177|Tim Lambert|0
33178|R.K. Williams|0
33179|Marco Righi|0
33180|Natalya Golovanova|0
33181|Ladislaus Kiraly|0
33182|George Geertsen|0
33183|Stephan Muller|0
33184|Leigh Hodgkinson|0
33185|Ali Taylor|0
33186|Jannes Hendrikz|0
33187|Liam Kemp|0
33188|Jeff Scher|2
33189|Michal Levy|0
33190|Bill Jersey|0
33191|Anthony Lawrence|0
33192|Christa Moesker|0
33193|Florence Henrard|0
33194|Carlos Lascano|0
33195|Pavel Koutsky|0
33196|Benjamin Jordan|0
33197|Roelof van den Bergh|0
33198|Fereidun G. Jorjani|0
33199|Han Hoogerbrugge|0
33200|Siri Melchior|0
33201|Ivan Maximov|0
33202|Sergiu Prodan|0
33203|Dato' Rahim Razali|0
33204|Ricardo Espirito Santo|0
33205|Cathy Sharon|0
33206|Jack Ad'Din|0
33207|Maria Friedman|1
33208|Vincent Gauthier|0
33209|Leslie Supnet|0
33210|Vladimir Todorovic|0
33211|Cyriak|0
33212|Elena Petkevich|0
33213|Jelmar Hufen|0
33214|Gunter Hendel|0
33215|Ana Carolina|1
33216|Rafi Mercado|0
33217|Felix Tissi|0
33218|Tom Coveney|0
33219|Andrew Tait|0
33220|Steve Smith|2
33221|Saulius Drunga|0
33222|Derek Frey|2
33223|Vegar Hoel|0
33224|Dwinell Grant|0
33225|Kate Churchill|0
33226|Bruce Norfleet|0
33227|Ivo Kohler|0
33228|William Eigen|2
33229|Edgardo Vinarao|0
33230|Ignacio Zegers B.|0
33231|Richard Haussler|0
33232|Nia Dinata|0
33233|Keiichi Tanaami|0
33234|Juliet Joslin|0
33235|Louis Garrel|2
33236|Marcell Ivanyi|0
33237|William Templeton|2
33238|Arnoud Rijken|0
33239|Pernilla Hindsefelt|0
33240|Fanny Ardant|1
33241|Lars Klinting|0
33242|Alicja Jaworski|0
33243|Ricky Rijneke|0
33244|Anshul Sharma|0
33245|Brian Harrison|2
33246|Virinchi Varma|0
33247|Hermano Penna|0
33248|Michael Hayes|0
33249|Miguel Alvear|2
33250|Thomas Harlan|0
33251|Vikas Bahl|2
33252|Bill Travers|2
33253|Jeremiah Daws|2
33254|Jake Manning|0
33255|Sebastian De Caro|0
33256|M. Natesan|0
33257|Denise Prince|0
33258|Joao Lopes|0
33259|Charlie McDonnell|0
33260|Walter Burns|0
33261|Aivars Freimanis|0
33262|Ahmad Rusli Khadri|0
33263|Lev Kalman|0
33264|Boris Aljinovic|0
33265|Yngve Nordwall|0
33266|Ivars Kraulitis|0
33267|Marvin Starkman|0
33268|Pavel Hoodyakov|0
33269|Brad Rushing|2
33270|Robert Nugent|0
33271|C. Scott Shuffitt|0
33272|Ken Grieve|2
33273|Michel Courtemanche|0
33274|Robin Brown|0
33275|Clive Collier|0
33276|Eric Binswanger|0
33277|Ilya Olshvanger|0
33278|Heinrich Tichawsky|0
33279|Haro Senft|2
33280|Michael Masucci|2
33281|David N. Gottlieb|0
33282|Gabriel Soria|2
33283|Khalo Matabane|0
33284|George Terwilliger|0
33285|Matt Katsolis|0
33286|Alex Pacheco|0
33287|Esther Prade|0
33288|Helen Valkna|0
33289|Namron|0
33290|Juliane Glantz|0
33291|Maya Vitkova|0
33292|Niall Connor-Jackson|0
33293|Sebastien More|0
33294|Arno Kranenborg|0
33295|Carlos Conceicao|0
33296|Benjamin Johns|0
33297|Olga Kaptur|0
33298|Kurt Baum|0
33299|Billy Davis|0
33300|Hermann Schnell|0
33301|Jose Pedro Cavalheiro|0
33302|Frits Fronz|0
33303|Danielle Krieger|0
33304|Pat Kelman|0
33305|Tony Zierra|0
33306|Taylor Donoughue-Smith|0
33307|Manfred Jenning|0
33308|Norman Chan Hok-Yan|0
33309|Chris Furbee|0
33310|Sydney Freeland|0
33311|Fabrice Eboue|2
33312|Paolo Quaregna|0
33313|Dmitrij Babicenko|0
33314|Bogdan Dreyer|0
33315|Michael Pfau|0
33316|Nathan Blackwell|0
33317|Craig Goodwill|0
33318|Kenny Bump|0
33319|Luis Carlos Hueck|0
33320|James Ritchie|0
33321|Tony Thompson|0
33322|R.K. Neilson-Baxter|0
33323|Heinz Leger|0
33324|Michael Jason Allen|0
33325|Renata Pinheiro|0
33326|Keith Smith|0
33327|Hilary Harris|0
33328|Elaina Archer|0
33329|Fabien Benoit|0
33330|Agustin Crespi|2
33331|Carol Lopez|1
33332|Carolina Jabor|0
33333|Jason Hull|0
33334|Aleksandar Popovski|0
33335|Paul Kermizian|0
33336|Alexander Hemming|0
33337|Elisabetta Sgarbi|1
33338|Michael Mouyal|0
33339|Jordn Bastian|0
33340|Richard Misek|0
33341|Bruno Zacarias|0
33342|JT Mollner|0
33343|Jonathan Heidelberger|0
33344|Steve Hicks|0
33345|Joseph Mantegna|0
33346|Wes Sullivan|0
33347|Rainer Geis|0
33348|Germinal Roaux|0
33349|Przemyslaw Reut|0
33350|Jason Davitt|0
33351|Leonard Horn|0
33352|Curt Truninger|0
33353|Temel Gursu|0
33354|Yuriy Butyrin|2
33355|Gillian Robespierre|1
33356|Yuriy Arnaudov|0
33357|Ismael Rodriguez Jr.|0
33358|Anna Borg|1
33359|Marcus Scholz|0
33360|Bjorn-Erik Aschim|0
33361|Shara Pradhan|0
33362|Ben Mallaby|0
33363|Eric Simonson|0
33364|Dean McKendrick|0
33365|Jessica Habie|0
33366|Tomoya Sato|0
33367|Ivan Mykolaichuk|0
33368|Yevgen Berezniak|0
33369|Timofii Levchuk|0
33370|Dato' S.Roomai Noor|0
33371|Jaan Tootsen|0
33372|Aminah Rhapor|0
33373|Marco Altberg|0
33374|Jack Donahue|0
33375|Frederick Baker|0
33376|Stephen Grynberg|0
33377|Barry Caillier|0
33378|Harvey Crossland|0
33379|David Cass Jr.|0
33380|Jodi Binstock|0
33381|Aleksander Bach|0
33382|Erich Muller|0
33383|Hubertus Siegert|0
33384|S. Sakthivel|2
33385|Nikola 'Kole' Angelovski|2
33386|Yusof Kelana|0
33387|Bill Perrine|0
33388|Jordan Metzger|0
33389|Majed Salleh|0
33390|Masaki Hamamoto|0
33391|Ramon A. Estella|0
33392|Stefan Sharff|0
33393|Michael Allcock|0
33394|Kate Townsend|0
33395|Mircea Muresan|0
33396|Caio Soh|0
33397|Raul V. Carrera|0
33398|R.J. Cutler|0
33399|Dan Fogler|2
33400|Todd Douglas Miller|2
33401|Georgi Shchukin|0
33402|Adisorn Trisirikasem|0
33403|Soraya Nakasuwan|0
33404|Shadan Hashim|0
33405|Thosaporn Noirod|0
33406|Wuttikhun Khongcharoenwut|0
33407|Jiang Tai|0
33408|Kamal Ishak|0
33409|Joel Surnow|0
33410|Lionel Tomlinson|0
33411|Roman Askhaev|0
33412|Kazuyuki Sakamoto|0
33413|Scott Michell|0
33414|May May Tchao|0
33415|Laura Keats|0
33416|Farkondeh Torabi|0
33417|Mikael Sandberg|0
33418|Sakyo Komatsu|2
33419|Artur Correia|0
33420|Kim Ho-sun|0
33421|Lee Man-hui|2
33422|Greg Garrison|0
33423|Azmi Mohd Hata|0
33424|Arthur Omar|0
33425|Krerkchai Jaiman|0
33426|Komsan Tripong|0
33427|Nopparat Puttarattamamane|0
33428|K. G. George|0
33429|Ronaldo Duque|0
33430|Nigel McIsaac|0
33431|Leonid Osyka|0
33432|Yutthana Khunkhongsathiean|0
33433|Robert Vas|0
33434|Chalart Sriwanna|0
33435|Jarungsak Wongleang|0
33436|Elizabeth Russell|0
33437|Leslie Daiken|0
33438|Arinthawit Chomsri|0
33439|Mariya Saakyan|0
33440|Somkhid Phukphong|0
33441|Panich Sodsee|0
33442|Cosmotropia de Xam|0
33443|Valerie Massadian|0
33444|Samer Najari|0
33445|Howard Mitchell|2
33446|Anders Walter|0
33447|Selma Vilhunen|0
33448|Jeffrey Karoff|0
33449|Gabor Zsigmond Papp|0
33450|Marja Kok|0
33451|Adrian Manzano|0
33452|Roberto Gervitz|0
33453|Eugenie Joseph|0
33454|Tom Luong|0
33455|Antoni Verdaguer|2
33456|Yutaka Yamamoto|0
33457|Mark Hoeger|0
33458|Seth Fisher|2
33459|Carl Leblanc|2
33460|P. Neelakandan|0
33461|Dhiresh Ghosh|0
33462|Zack Belcher|0
33463|Jakov Sedlar|0
33464|Andre Braz|0
33465|Walter Edwin|0
33466|Vijaya Mehta|0
33467|Desiree Akhavan|1
33468|Elise DuRant|0
33469|Irene Gutierrez Torres|0
33470|Leopoldo Aguilar|0
33471|Lorenz Merz|0
33472|Grzegorz Muskala|0
33473|Wray Davis|0
33474|Mariana Miranda|0
33475|David Kleinl|0
33476|Lynne Sachs|0
33477|David Ashton|0
33478|Nahar Akhbar Khan|0
33479|Ludwig Berger|2
33480|Noreen Kershaw|1
33481|Jeffrey Schneider|0
33482|Behrouz Shoaybi|0
33483|Marielle Heller|0
33484|Giedre Zickyte|0
33485|Meerkat Media Collective|0
33486|Alex Montoya|0
33487|Prosper de Roos|0
33488|Humberto Gomez Landero|0
33489|Juan Mora Catlett|0
33490|Guadalupe Sanchez Sosa|0
33491|Mark Albiston|0
33492|Luis Felipe Hernandez|0
33493|Julie Dahlan|0
33494|Antoine Prum|0
33495|John Walker|2
33496|Jason Marsden|2
33497|Azizi Chunk Adnan|0
33498|Sydney Sibilia|0
33499|Zelito Viana|0
33500|Walter George Durst|0
33501|Zulkeflie M. Osman|0
33502|Kirill Kozlov|0
33503|Petra Seliskar|0
33504|Vlad Petri|0
33505|Jordi Morato|0
33506|Antoine D'Agata|0
33507|Dan Lee West|0
33508|Matthew Campbell|0
33509|Jaromir Wesely|0
33510|Renato Martins|0
33511|Karin Junger|0
33512|Christopher Mills|0
33513|Moon Si-Hyun|0
33514|Colin Finbow|0
33515|Alex Prager|0
33516|Ron Bonk|0
33517|Glenn Weiss|0
33518|Phak|0
33519|Alex MacKenzie|0
33520|Rakpan Thanadpojanamart|0
33521|Adirek Wattaleela|2
33522|John Wesley Norton|2
33523|Azuma Morisaki|0
33524|Anukul Jarotok|0
33525|Mandie Fletcher|0
33526|Rafael Cardenas|0
33527|Bruce Kane|2
33528|Emiliano Gonzalez Alcocer|0
33529|Dominique Jonard|0
33530|Tiago Belotti|0
33531|Peter von Bagh|0
33532|Vivienne Dick|0
33533|Jared Vollmann|0
33534|Murray Battle|0
33535|Patrick Brice|0
33536|Shinobu Murata|0
33537|Giuliano Cenci|0
33538|Daniel Gillies|2
33539|Nicholas Kalikow|0
33540|Maz Jobrani|2
33541|Michael Rossato-Bennett|0
33542|John D. Harkrider|0
33543|Ray Harryhausen|2
33544|Lorena Parlee|0
33545|Ross Kauffman|0
33546|Skip Thomas|0
33547|Mark Grieco|0
33548|Jeffrey Radice|0
33549|Cynthia Hill|0
33550|Andrew Droz Palermo|0
33551|Toby Halbrooks|0
33552|Julien Hazebroucq|0
33553|Chapman Way|0
33554|Wael Noureddine|0
33555|Silver Chung|0
33556|Katarina Launing|0
